Org Defined ID,UserName,FirstName,LastName,Attempt #,Score,Out Of,Attempt_Start,Attempt_End,Percent
14460432,au9747cp,Jericho,Greer,1,1,2,2019-03-08 15:01:00,2019-03-08 15:04:00,50 %
14460432,au9747cp,Jericho,Greer,1,1,2,2019-03-08 15:01:00,2019-03-08 15:04:00,50 %
14460432,au9747cp,Jericho,Greer,1,2,2,2019-03-08 15:00:00,2019-03-08 15:08:00,100 %
13114642,qe3386ba,Willard,Kafka,1,1,2,2019-03-08 15:00:00,2019-03-08 15:05:00,50 %
13114642,qe3386ba,Willard,Kafka,1,2,2,2019-03-08 15:05:00,2019-03-08 15:15:00,100 %
13114642,qe3386ba,Willard,Kafka,1,1,2,2019-03-08 15:05:00,2019-03-08 15:14:00,50 %
13114642,qe3386ba,Willard,Kafka,1,1,2,2019-03-08 15:01:00,2019-03-08 15:05:00,50 %
13114642,qe3386ba,Willard,Kafka,1,1,2,2019-03-08 15:00:00,2019-03-08 15:10:00,50 %
13114642,qe3386ba,Willard,Kafka,1,2,2,2019-03-08 15:01:00,2019-03-08 15:06:00,100 %
13114642,qe3386ba,Willard,Kafka,1,1,2,2019-03-08 15:00:00,2019-03-08 15:09:00,50 %
14460432,au9747cp,Jericho,Greer,1,1,1,2019-01-14 11:03:00,2019-01-14 11:09:00,100 %
14460432,au9747cp,Jericho,Greer,2,1,1,2019-01-16 11:00:00,2019-01-16 11:09:00,100 %
14460432,au9747cp,Jericho,Greer,3,1,1,2019-01-18 11:00:00,2019-01-18 11:09:00,100 %
14460432,au9747cp,Jericho,Greer,4,1,1,2019-01-23 11:00:00,2019-01-23 11:10:00,100 %
14460432,au9747cp,Jericho,Greer,5,1,1,2019-01-25 11:02:00,2019-01-25 11:12:00,100 %
14460432,au9747cp,Jericho,Greer,6,1,1,2019-01-28 11:00:00,2019-01-28 11:08:00,100 %
14460432,au9747cp,Jericho,Greer,7,1,1,2019-02-01 11:02:00,2019-02-01 11:04:00,100 %
14460432,au9747cp,Jericho,Greer,8,1,1,2019-02-04 11:01:00,2019-02-04 11:07:00,100 %
14460432,au9747cp,Jericho,Greer,9,1,1,2019-02-06 11:00:00,2019-02-06 11:07:00,100 %
14460432,au9747cp,Jericho,Greer,10,1,1,2019-02-08 11:00:00,2019-02-08 11:08:00,100 %
14460432,au9747cp,Jericho,Greer,11,1,1,2019-02-11 11:59:00,2019-02-11 12:01:00,100 %
14460432,au9747cp,Jericho,Greer,12,1,1,2019-02-13 11:00:00,2019-02-13 11:08:00,100 %
14460432,au9747cp,Jericho,Greer,13,1,1,2019-02-15 11:03:00,2019-02-15 11:05:00,100 %
14460432,au9747cp,Jericho,Greer,14,1,1,2019-02-20 11:01:00,2019-02-20 11:05:00,100 %
14460432,au9747cp,Jericho,Greer,15,1,1,2019-02-22 11:04:00,2019-02-22 11:11:00,100 %
14460432,au9747cp,Jericho,Greer,16,1,1,2019-02-27 11:00:00,2019-02-27 11:08:00,100 %
14460432,au9747cp,Jericho,Greer,17,1,1,2019-03-04 11:02:00,2019-03-04 11:03:00,100 %
14460432,au9747cp,Jericho,Greer,18,1,1,2019-03-06 11:59:00,2019-03-06 12:04:00,100 %
13114642,qe3386ba,Willard,Kafka,1,1,1,2019-01-14 11:03:00,2019-01-14 11:10:00,100 %
13114642,qe3386ba,Willard,Kafka,2,1,1,2019-01-18 11:01:00,2019-01-18 11:11:00,100 %
13114642,qe3386ba,Willard,Kafka,3,1,1,2019-01-23 11:00:00,2019-01-23 11:08:00,100 %
13114642,qe3386ba,Willard,Kafka,4,1,1,2019-01-25 11:04:00,2019-01-25 11:13:00,100 %
13114642,qe3386ba,Willard,Kafka,5,1,1,2019-01-28 11:00:00,2019-01-28 11:03:00,100 %
13114642,qe3386ba,Willard,Kafka,6,1,1,2019-02-01 11:04:00,2019-02-01 11:10:00,100 %
13114642,qe3386ba,Willard,Kafka,7,1,1,2019-02-04 11:01:00,2019-02-04 11:02:00,100 %
13114642,qe3386ba,Willard,Kafka,8,1,1,2019-02-06 11:00:00,2019-02-06 11:05:00,100 %
13114642,qe3386ba,Willard,Kafka,9,1,1,2019-02-08 11:05:00,2019-02-08 11:12:00,100 %
13114642,qe3386ba,Willard,Kafka,10,1,1,2019-02-11 11:01:00,2019-02-11 11:11:00,100 %
13114642,qe3386ba,Willard,Kafka,11,1,1,2019-02-13 11:00:00,2019-02-13 11:09:00,100 %
13114642,qe3386ba,Willard,Kafka,12,1,1,2019-02-18 11:03:00,2019-02-18 11:12:00,100 %
13114642,qe3386ba,Willard,Kafka,13,1,1,2019-02-20 11:01:00,2019-02-20 11:06:00,100 %
13114642,qe3386ba,Willard,Kafka,14,1,1,2019-02-22 11:04:00,2019-02-22 11:09:00,100 %
13114642,qe3386ba,Willard,Kafka,15,1,1,2019-02-27 11:04:00,2019-02-27 11:10:00,100 %
13114642,qe3386ba,Willard,Kafka,16,1,1,2019-03-04 11:01:00,2019-03-04 11:06:00,100 %
13114642,qe3386ba,Willard,Kafka,17,1,1,2019-03-06 11:58:00,2019-03-06 12:03:00,100 %
13114642,qe3386ba,Willard,Kafka,1,1,1,2019-01-14 11:03:00,2019-01-14 11:08:00,100 %
13114642,qe3386ba,Willard,Kafka,2,1,1,2019-01-16 11:00:00,2019-01-16 11:04:00,100 %
14819010,kx3806uj,Ross,Galbreath,3,1,1,2019-01-18 11:00:00,2019-01-18 11:10:00,100 %
14819010,kx3806uj,Ross,Galbreath,4,1,1,2019-01-23 11:00:00,2019-01-23 11:08:00,100 %
14819010,kx3806uj,Ross,Galbreath,5,1,1,2019-01-25 11:01:00,2019-01-25 11:03:00,100 %
14819010,kx3806uj,Ross,Galbreath,6,1,1,2019-01-28 11:00:00,2019-01-28 11:02:00,100 %
14819010,kx3806uj,Ross,Galbreath,7,1,1,2019-02-01 11:00:00,2019-02-01 11:07:00,100 %
14819010,kx3806uj,Ross,Galbreath,8,1,1,2019-02-04 11:01:00,2019-02-04 11:05:00,100 %
14819010,kx3806uj,Ross,Galbreath,9,1,1,2019-02-06 11:00:00,2019-02-06 11:01:00,100 %
14819010,kx3806uj,Ross,Galbreath,10,1,1,2019-02-08 11:00:00,2019-02-08 11:03:00,100 %
14819010,kx3806uj,Ross,Galbreath,11,1,1,2019-02-11 11:00:00,2019-02-11 11:07:00,100 %
14819010,kx3806uj,Ross,Galbreath,12,1,1,2019-02-13 11:00:00,2019-02-13 11:03:00,100 %
14819010,kx3806uj,Ross,Galbreath,13,1,1,2019-02-15 11:02:00,2019-02-15 11:06:00,100 %
14819010,kx3806uj,Ross,Galbreath,14,1,1,2019-02-18 11:02:00,2019-02-18 11:10:00,100 %
14819010,kx3806uj,Ross,Galbreath,15,1,1,2019-02-20 11:01:00,2019-02-20 11:06:00,100 %
14819010,kx3806uj,Ross,Galbreath,16,1,1,2019-02-22 11:02:00,2019-02-22 11:10:00,100 %
14819010,kx3806uj,Ross,Galbreath,17,1,1,2019-02-27 11:00:00,2019-02-27 11:09:00,100 %
14819010,kx3806uj,Ross,Galbreath,18,1,1,2019-03-04 11:00:00,2019-03-04 11:02:00,100 %
14819010,kx3806uj,Ross,Galbreath,19,1,1,2019-03-06 11:59:00,2019-03-06 12:04:00,100 %
14819010,kx3806uj,Ross,Galbreath,1,1,1,2019-01-14 11:03:00,2019-01-14 11:13:00,100 %
17802189,ee7746ti,Ben,Aug,2,1,1,2019-01-16 11:00:00,2019-01-16 11:03:00,100 %
17802189,ee7746ti,Ben,Aug,3,1,1,2019-01-18 11:02:00,2019-01-18 11:04:00,100 %
17802189,ee7746ti,Ben,Aug,4,1,1,2019-01-23 11:00:00,2019-01-23 11:03:00,100 %
17802189,ee7746ti,Ben,Aug,5,1,1,2019-01-25 11:00:00,2019-01-25 11:06:00,100 %
17802189,ee7746ti,Ben,Aug,6,1,1,2019-01-28 11:00:00,2019-01-28 11:07:00,100 %
17802189,ee7746ti,Ben,Aug,7,1,1,2019-02-01 11:00:00,2019-02-01 11:01:00,100 %
17802189,ee7746ti,Ben,Aug,8,1,1,2019-02-04 11:01:00,2019-02-04 11:03:00,100 %
17802189,ee7746ti,Ben,Aug,9,1,1,2019-02-06 11:00:00,2019-02-06 11:09:00,100 %
17802189,ee7746ti,Ben,Aug,10,1,1,2019-02-08 11:00:00,2019-02-08 11:03:00,100 %
17802189,ee7746ti,Ben,Aug,11,1,1,2019-02-11 11:02:00,2019-02-11 11:05:00,100 %
17802189,ee7746ti,Ben,Aug,12,1,1,2019-02-13 11:00:00,2019-02-13 11:10:00,100 %
17802189,ee7746ti,Ben,Aug,13,1,1,2019-02-15 11:03:00,2019-02-15 11:09:00,100 %
17802189,ee7746ti,Ben,Aug,14,1,1,2019-02-18 11:02:00,2019-02-18 11:07:00,100 %
17802189,ee7746ti,Ben,Aug,15,1,1,2019-02-20 11:01:00,2019-02-20 11:03:00,100 %
17802189,ee7746ti,Ben,Aug,16,1,1,2019-02-22 11:02:00,2019-02-22 11:08:00,100 %
17802189,ee7746ti,Ben,Aug,17,1,1,2019-02-27 11:00:00,2019-02-27 11:05:00,100 %
17802189,ee7746ti,Ben,Aug,18,1,1,2019-03-04 11:01:00,2019-03-04 11:03:00,100 %
17802189,ee7746ti,Ben,Aug,19,1,1,2019-03-06 11:59:00,2019-03-06 12:03:00,100 %
17802189,ee7746ti,Ben,Aug,1,1,1,2019-01-14 11:03:00,2019-01-14 11:13:00,100 %
15296771,ix1122ks,Merrimack,Hadrian,2,1,1,2019-01-18 11:00:00,2019-01-18 11:02:00,100 %
15296771,ix1122ks,Merrimack,Hadrian,3,1,1,2019-01-23 11:01:00,2019-01-23 11:08:00,100 %
15296771,ix1122ks,Merrimack,Hadrian,4,1,1,2019-01-25 11:02:00,2019-01-25 11:07:00,100 %
11702889,yw2911sz,Philippine,Gaylord,5,1,1,2019-01-28 11:00:00,2019-01-28 11:03:00,100 %
11702889,yw2911sz,Philippine,Gaylord,6,1,1,2019-02-01 11:00:00,2019-02-01 11:05:00,100 %
11702889,yw2911sz,Philippine,Gaylord,7,1,1,2019-02-04 11:01:00,2019-02-04 11:06:00,100 %
11702889,yw2911sz,Philippine,Gaylord,8,1,1,2019-02-06 11:00:00,2019-02-06 11:08:00,100 %
11702889,yw2911sz,Philippine,Gaylord,9,1,1,2019-02-08 11:01:00,2019-02-08 11:11:00,100 %
11702889,yw2911sz,Philippine,Gaylord,10,1,1,2019-02-11 11:59:00,2019-02-11 12:04:00,100 %
11702889,yw2911sz,Philippine,Gaylord,11,1,1,2019-02-13 11:00:00,2019-02-13 11:06:00,100 %
11702889,yw2911sz,Philippine,Gaylord,12,1,1,2019-02-15 11:03:00,2019-02-15 11:12:00,100 %
11702889,yw2911sz,Philippine,Gaylord,13,1,1,2019-02-18 11:05:00,2019-02-18 11:15:00,100 %
11702889,yw2911sz,Philippine,Gaylord,14,1,1,2019-02-20 11:01:00,2019-02-20 11:09:00,100 %
11702889,yw2911sz,Philippine,Gaylord,15,1,1,2019-02-22 11:04:00,2019-02-22 11:09:00,100 %
11702889,yw2911sz,Philippine,Gaylord,16,1,1,2019-02-27 11:01:00,2019-02-27 11:06:00,100 %
11702889,yw2911sz,Philippine,Gaylord,17,1,1,2019-03-04 11:01:00,2019-03-04 11:07:00,100 %
11702889,yw2911sz,Philippine,Gaylord,18,1,1,2019-03-06 11:00:00,2019-03-06 11:07:00,100 %
11702889,yw2911sz,Philippine,Gaylord,1,1,1,2019-01-14 11:03:00,2019-01-14 11:10:00,100 %
11702889,yw2911sz,Philippine,Gaylord,2,1,1,2019-01-18 11:00:00,2019-01-18 11:04:00,100 %
11702889,yw2911sz,Philippine,Gaylord,3,1,1,2019-01-23 11:01:00,2019-01-23 11:09:00,100 %
14347507,ma3547fa,Goodyear,Cargill,4,1,1,2019-01-25 11:04:00,2019-01-25 11:08:00,100 %
14347507,ma3547fa,Goodyear,Cargill,5,1,1,2019-01-28 11:00:00,2019-01-28 11:08:00,100 %
14347507,ma3547fa,Goodyear,Cargill,6,1,1,2019-02-01 11:03:00,2019-02-01 11:07:00,100 %
14347507,ma3547fa,Goodyear,Cargill,7,1,1,2019-02-04 11:01:00,2019-02-04 11:07:00,100 %
14347507,ma3547fa,Goodyear,Cargill,8,1,1,2019-02-08 11:00:00,2019-02-08 11:02:00,100 %
14347507,ma3547fa,Goodyear,Cargill,9,1,1,2019-02-11 11:00:00,2019-02-11 11:09:00,100 %
14347507,ma3547fa,Goodyear,Cargill,10,1,1,2019-02-13 11:01:00,2019-02-13 11:10:00,100 %
14347507,ma3547fa,Goodyear,Cargill,11,1,1,2019-02-15 11:03:00,2019-02-15 11:06:00,100 %
14347507,ma3547fa,Goodyear,Cargill,12,1,1,2019-02-18 11:04:00,2019-02-18 11:10:00,100 %
14347507,ma3547fa,Goodyear,Cargill,13,1,1,2019-02-20 11:01:00,2019-02-20 11:06:00,100 %
14347507,ma3547fa,Goodyear,Cargill,14,1,1,2019-02-22 11:02:00,2019-02-22 11:12:00,100 %
14347507,ma3547fa,Goodyear,Cargill,15,1,1,2019-02-27 11:04:00,2019-02-27 11:14:00,100 %
14347507,ma3547fa,Goodyear,Cargill,16,1,1,2019-03-04 11:01:00,2019-03-04 11:11:00,100 %
14347507,ma3547fa,Goodyear,Cargill,17,1,1,2019-03-06 11:57:00,2019-03-06 12:01:00,100 %
14924788,ju8890nw,Christendom,Montmartre,1,1,1,2019-01-14 11:03:00,2019-01-14 11:08:00,100 %
14924788,ju8890nw,Christendom,Montmartre,2,1,1,2019-01-16 11:00:00,2019-01-16 11:07:00,100 %
14924788,ju8890nw,Christendom,Montmartre,3,1,1,2019-01-18 11:01:00,2019-01-18 11:03:00,100 %
14924788,ju8890nw,Christendom,Montmartre,4,1,1,2019-01-23 11:01:00,2019-01-23 11:10:00,100 %
14924788,ju8890nw,Christendom,Montmartre,5,1,1,2019-01-25 11:02:00,2019-01-25 11:05:00,100 %
14924788,ju8890nw,Christendom,Montmartre,6,1,1,2019-01-28 11:00:00,2019-01-28 11:09:00,100 %
14924788,ju8890nw,Christendom,Montmartre,7,1,1,2019-02-01 11:02:00,2019-02-01 11:10:00,100 %
14924788,ju8890nw,Christendom,Montmartre,8,1,1,2019-02-04 11:01:00,2019-02-04 11:06:00,100 %
14924788,ju8890nw,Christendom,Montmartre,9,1,1,2019-02-06 11:00:00,2019-02-06 11:01:00,100 %
14924788,ju8890nw,Christendom,Montmartre,10,1,1,2019-02-08 11:00:00,2019-02-08 11:05:00,100 %
14924788,ju8890nw,Christendom,Montmartre,11,1,1,2019-02-11 11:00:00,2019-02-11 11:09:00,100 %
14924788,ju8890nw,Christendom,Montmartre,12,1,1,2019-02-13 11:59:00,2019-02-13 12:07:00,100 %
14924788,ju8890nw,Christendom,Montmartre,13,1,1,2019-02-15 11:02:00,2019-02-15 11:11:00,100 %
14924788,ju8890nw,Christendom,Montmartre,14,1,1,2019-02-18 11:03:00,2019-02-18 11:06:00,100 %
14924788,ju8890nw,Christendom,Montmartre,15,1,1,2019-02-20 11:02:00,2019-02-20 11:12:00,100 %
14924788,ju8890nw,Christendom,Montmartre,16,1,1,2019-02-22 11:04:00,2019-02-22 11:12:00,100 %
14924788,ju8890nw,Christendom,Montmartre,17,1,1,2019-02-27 11:59:00,2019-02-27 12:05:00,100 %
14924788,ju8890nw,Christendom,Montmartre,18,1,1,2019-03-04 11:03:00,2019-03-04 11:09:00,100 %
14470284,vn1456bo,Dickerson,Bali,19,1,1,2019-03-06 11:57:00,2019-03-06 12:05:00,100 %
14470284,vn1456bo,Dickerson,Bali,1,1,1,2019-01-14 11:05:00,2019-01-14 11:10:00,100 %
14470284,vn1456bo,Dickerson,Bali,2,1,1,2019-01-16 11:02:00,2019-01-16 11:03:00,100 %
14470284,vn1456bo,Dickerson,Bali,3,1,1,2019-01-23 11:00:00,2019-01-23 11:02:00,100 %
14470284,vn1456bo,Dickerson,Bali,4,1,1,2019-01-25 11:02:00,2019-01-25 11:11:00,100 %
14470284,vn1456bo,Dickerson,Bali,5,1,1,2019-01-28 11:02:00,2019-01-28 11:10:00,100 %
14470284,vn1456bo,Dickerson,Bali,6,1,1,2019-02-01 11:01:00,2019-02-01 11:03:00,100 %
14470284,vn1456bo,Dickerson,Bali,7,1,1,2019-02-04 11:07:00,2019-02-04 11:12:00,100 %
14470284,vn1456bo,Dickerson,Bali,8,1,1,2019-02-06 11:05:00,2019-02-06 11:11:00,100 %
14470284,vn1456bo,Dickerson,Bali,9,1,1,2019-02-08 11:00:00,2019-02-08 11:07:00,100 %
14470284,vn1456bo,Dickerson,Bali,10,1,1,2019-02-13 11:03:00,2019-02-13 11:06:00,100 %
14470284,vn1456bo,Dickerson,Bali,11,1,1,2019-02-18 11:05:00,2019-02-18 11:13:00,100 %
14470284,vn1456bo,Dickerson,Bali,12,1,1,2019-02-20 11:04:00,2019-02-20 11:08:00,100 %
14470284,vn1456bo,Dickerson,Bali,13,1,1,2019-02-22 11:04:00,2019-02-22 11:10:00,100 %
14470284,vn1456bo,Dickerson,Bali,14,1,1,2019-02-27 11:03:00,2019-02-27 11:09:00,100 %
14470284,vn1456bo,Dickerson,Bali,15,1,1,2019-03-04 11:07:00,2019-03-04 11:11:00,100 %
13683667,pz8936ef,Mansfield,Harbin,16,1,1,2019-03-06 11:02:00,2019-03-06 11:12:00,100 %
13683667,pz8936ef,Mansfield,Harbin,1,1,1,2019-01-14 11:03:00,2019-01-14 11:11:00,100 %
13683667,pz8936ef,Mansfield,Harbin,2,1,1,2019-01-16 11:00:00,2019-01-16 11:07:00,100 %
13683667,pz8936ef,Mansfield,Harbin,3,1,1,2019-01-18 11:00:00,2019-01-18 11:10:00,100 %
13683667,pz8936ef,Mansfield,Harbin,4,1,1,2019-01-23 11:03:00,2019-01-23 11:10:00,100 %
13683667,pz8936ef,Mansfield,Harbin,5,1,1,2019-01-25 11:02:00,2019-01-25 11:03:00,100 %
13683667,pz8936ef,Mansfield,Harbin,6,1,1,2019-01-28 11:01:00,2019-01-28 11:04:00,100 %
13683667,pz8936ef,Mansfield,Harbin,7,1,1,2019-02-01 11:03:00,2019-02-01 11:09:00,100 %
13683667,pz8936ef,Mansfield,Harbin,8,1,1,2019-02-04 11:02:00,2019-02-04 11:09:00,100 %
13683667,pz8936ef,Mansfield,Harbin,9,1,1,2019-02-06 11:03:00,2019-02-06 11:05:00,100 %
13683667,pz8936ef,Mansfield,Harbin,10,1,1,2019-02-08 11:01:00,2019-02-08 11:10:00,100 %
13683667,pz8936ef,Mansfield,Harbin,11,1,1,2019-02-11 11:03:00,2019-02-11 11:11:00,100 %
13683667,pz8936ef,Mansfield,Harbin,12,1,1,2019-02-13 11:04:00,2019-02-13 11:13:00,100 %
13683667,pz8936ef,Mansfield,Harbin,13,1,1,2019-02-18 11:04:00,2019-02-18 11:05:00,100 %
13683667,pz8936ef,Mansfield,Harbin,14,1,1,2019-02-20 11:07:00,2019-02-20 11:14:00,100 %
13683667,pz8936ef,Mansfield,Harbin,15,1,1,2019-02-22 11:04:00,2019-02-22 11:11:00,100 %
14460432,au9747cp,Jericho,Greer,1,2,2,2019-03-08 11:00:00,2019-03-08 11:02:00,100 %
14460432,au9747cp,Jericho,Greer,1,2,2,2019-03-08 11:00:00,2019-03-08 11:06:00,100 %
14460432,au9747cp,Jericho,Greer,1,2,2,2019-03-08 11:01:00,2019-03-08 11:03:00,100 %
14460432,au9747cp,Jericho,Greer,1,2,2,2019-03-08 11:01:00,2019-03-08 11:04:00,100 %
14460432,au9747cp,Jericho,Greer,1,1,2,2019-03-08 11:01:00,2019-03-08 11:02:00,50 %
14460432,au9747cp,Jericho,Greer,1,2,2,2019-03-08 11:01:00,2019-03-08 11:02:00,100 %
14460432,au9747cp,Jericho,Greer,1,1,2,2019-03-08 11:01:00,2019-03-08 11:03:00,50 %
14460432,au9747cp,Jericho,Greer,1,2,2,2019-03-08 11:00:00,2019-03-08 11:08:00,100 %
14460432,au9747cp,Jericho,Greer,1,1,2,2019-03-08 11:02:00,2019-03-08 11:06:00,50 %
14460432,au9747cp,Jericho,Greer,1,1,2,2019-03-08 11:01:00,2019-03-08 11:10:00,50 %
14460432,au9747cp,Jericho,Greer,1,2,2,2019-03-08 11:01:00,2019-03-08 11:10:00,100 %
14460432,au9747cp,Jericho,Greer,1,2,2,2019-03-08 11:01:00,2019-03-08 11:10:00,100 %
14460432,au9747cp,Jericho,Greer,1,2,2,2019-03-08 11:00:00,2019-03-08 11:08:00,100 %
14460432,au9747cp,Jericho,Greer,1,2,2,2019-03-08 11:01:00,2019-03-08 11:03:00,100 %
14460432,au9747cp,Jericho,Greer,1,2,2,2019-03-08 11:00:00,2019-03-08 11:03:00,100 %
14460432,au9747cp,Jericho,Greer,1,1,2,2019-03-08 11:01:00,2019-03-08 11:07:00,50 %
14460432,au9747cp,Jericho,Greer,1,1,2,2019-03-08 11:02:00,2019-03-08 11:07:00,50 %
